folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6450782.json,1835383,912745,2787065.000000,1094630.000000,2.010839,0.658536
json_blocks,block_6450782.json,1835383,912745,3648521.000000,1935268.000000,2.010839,0.503048
json_blocks,block_6450782.json,1835383,912745,3475619.000000,1076186.000000,2.010839,0.528074
json_blocks,block_6450782.json,1835383,912745,2162791.000000,925225.000000,2.010839,0.848618
json_blocks,block_6450782.json,1835383,912745,3341749.000000,1283823.000000,2.010839,0.549228
json_blocks,block_6450782.json,1835383,912745,3539749.000000,1018709.000000,2.010839,0.518507
json_blocks,block_6450782.json,1835383,912745,2671570.000000,1083800.000000,2.010839,0.687005
json_blocks,block_6450782.json,1835383,912745,2960950.000000,957505.000000,2.010839,0.619863
json_blocks,block_6450782.json,1835383,912745,3288851.000000,1897396.000000,2.010839,0.558062
json_blocks,block_6450782.json,1835383,912745,3546530.000000,1274546.000000,2.010839,0.517515
