folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6447679.ssz,919907,526717,1506719.000000,702860.000000,1.746492,0.610537
ssz_blocks,block_6447679.ssz,919907,526717,1824972.000000,575984.000000,1.746492,0.504066
ssz_blocks,block_6447679.ssz,919907,526717,1271791.000000,429681.000000,1.746492,0.723316
ssz_blocks,block_6447679.ssz,919907,526717,1334959.000000,698072.000000,1.746492,0.689090
ssz_blocks,block_6447679.ssz,919907,526717,1152660.000000,357757.000000,1.746492,0.798073
ssz_blocks,block_6447679.ssz,919907,526717,697530.000000,318153.000000,1.746492,1.318806
ssz_blocks,block_6447679.ssz,919907,526717,893335.000000,446071.000000,1.746492,1.029745
ssz_blocks,block_6447679.ssz,919907,526717,1721991.000000,650463.000000,1.746492,0.534211
ssz_blocks,block_6447679.ssz,919907,526717,1950717.000000,699194.000000,1.746492,0.471574
ssz_blocks,block_6447679.ssz,919907,526717,1325241.000000,503068.000000,1.746492,0.694143
