folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6450782.ssz,910505,524657,1422001.000000,521403.000000,1.735429,0.640298
ssz_blocks,block_6450782.ssz,910505,524657,1576288.000000,755508.000000,1.735429,0.577626
ssz_blocks,block_6450782.ssz,910505,524657,1250051.000000,609907.000000,1.735429,0.728374
ssz_blocks,block_6450782.ssz,910505,524657,1278563.000000,484494.000000,1.735429,0.712132
ssz_blocks,block_6450782.ssz,910505,524657,1230073.000000,540699.000000,1.735429,0.740204
ssz_blocks,block_6450782.ssz,910505,524657,734420.000000,406888.000000,1.735429,1.239761
ssz_blocks,block_6450782.ssz,910505,524657,699104.000000,340955.000000,1.735429,1.302388
ssz_blocks,block_6450782.ssz,910505,524657,832632.000000,376953.000000,1.735429,1.093526
ssz_blocks,block_6450782.ssz,910505,524657,926958.000000,287627.000000,1.735429,0.982251
ssz_blocks,block_6450782.ssz,910505,524657,675940.000000,476949.000000,1.735429,1.347020
