folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6255566.json,2049396,1784924,1390301.000000,1081546.000000,1.148170,1.474066
json_blocks,block_6255566.json,2049396,1784924,1083570.000000,515170.000000,1.148170,1.891337
json_blocks,block_6255566.json,2049396,1784924,1064164.000000,335756.000000,1.148170,1.925827
json_blocks,block_6255566.json,2049396,1784924,957144.000000,452684.000000,1.148170,2.141157
json_blocks,block_6255566.json,2049396,1784924,1444213.000000,732686.000000,1.148170,1.419040
json_blocks,block_6255566.json,2049396,1784924,1437410.000000,621459.000000,1.148170,1.425756
json_blocks,block_6255566.json,2049396,1784924,1411651.000000,479254.000000,1.148170,1.451772
json_blocks,block_6255566.json,2049396,1784924,1083319.000000,502917.000000,1.148170,1.891775
json_blocks,block_6255566.json,2049396,1784924,1724103.000000,401228.000000,1.148170,1.188674
json_blocks,block_6255566.json,2049396,1784924,942316.000000,240368.000000,1.148170,2.174850
