folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_5934014.json,1929831,903824,4807701.000000,2131684.000000,2.135185,0.401404
json_blocks,block_5934014.json,1929831,903824,3985098.000000,1303560.000000,2.135185,0.484262
json_blocks,block_5934014.json,1929831,903824,4509866.000000,1216648.000000,2.135185,0.427913
json_blocks,block_5934014.json,1929831,903824,3340326.000000,1216778.000000,2.135185,0.577737
json_blocks,block_5934014.json,1929831,903824,3643611.000000,1219282.000000,2.135185,0.529648
json_blocks,block_5934014.json,1929831,903824,4075678.000000,1549127.000000,2.135185,0.473499
json_blocks,block_5934014.json,1929831,903824,4430267.000000,1439203.000000,2.135185,0.435602
json_blocks,block_5934014.json,1929831,903824,4125550.000000,1344286.000000,2.135185,0.467775
json_blocks,block_5934014.json,1929831,903824,4534552.000000,1739131.000000,2.135185,0.425584
json_blocks,block_5934014.json,1929831,903824,3739059.000000,1468648.000000,2.135185,0.516127
