folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6507058.json,1726406,712436,3737948.000000,1182764.000000,2.423244,0.461859
json_blocks,block_6507058.json,1726406,712436,2603082.000000,631277.000000,2.423244,0.663216
json_blocks,block_6507058.json,1726406,712436,1982395.000000,630675.000000,2.423244,0.870869
json_blocks,block_6507058.json,1726406,712436,2406627.000000,1081336.000000,2.423244,0.717355
json_blocks,block_6507058.json,1726406,712436,3363509.000000,1223160.000000,2.423244,0.513275
json_blocks,block_6507058.json,1726406,712436,3472864.000000,1513552.000000,2.423244,0.497113
json_blocks,block_6507058.json,1726406,712436,3187852.000000,1183847.000000,2.423244,0.541558
json_blocks,block_6507058.json,1726406,712436,3093736.000000,1066799.000000,2.423244,0.558033
json_blocks,block_6507058.json,1726406,712436,3099838.000000,1069544.000000,2.423244,0.556934
json_blocks,block_6507058.json,1726406,712436,1998225.000000,626778.000000,2.423244,0.863970
