folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6063000.ssz,889635,846694,429982.000000,340185.000000,1.050716,2.069005
ssz_blocks,block_6063000.ssz,889635,846694,483432.000000,293857.000000,1.050716,1.840248
ssz_blocks,block_6063000.ssz,889635,846694,309136.000000,203329.000000,1.050716,2.877811
ssz_blocks,block_6063000.ssz,889635,846694,270083.000000,78286.000000,1.050716,3.293932
ssz_blocks,block_6063000.ssz,889635,846694,107560.000000,175467.000000,1.050716,8.271058
ssz_blocks,block_6063000.ssz,889635,846694,268080.000000,206164.000000,1.050716,3.318543
ssz_blocks,block_6063000.ssz,889635,846694,332530.000000,147505.000000,1.050716,2.675353
ssz_blocks,block_6063000.ssz,889635,846694,193461.000000,290111.000000,1.050716,4.598524
ssz_blocks,block_6063000.ssz,889635,846694,152044.000000,118631.000000,1.050716,5.851168
ssz_blocks,block_6063000.ssz,889635,846694,166711.000000,116958.000000,1.050716,5.336391
