folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6062983.json,1777133,1669031,1193154.000000,782158.000000,1.064769,1.489441
json_blocks,block_6062983.json,1777133,1669031,825508.000000,351676.000000,1.064769,2.152775
json_blocks,block_6062983.json,1777133,1669031,742634.000000,332029.000000,1.064769,2.393013
json_blocks,block_6062983.json,1777133,1669031,755569.000000,1111131.000000,1.064769,2.352046
json_blocks,block_6062983.json,1777133,1669031,982972.000000,1035390.000000,1.064769,1.807918
json_blocks,block_6062983.json,1777133,1669031,721865.000000,347518.000000,1.064769,2.461863
json_blocks,block_6062983.json,1777133,1669031,975138.000000,517895.000000,1.064769,1.822443
json_blocks,block_6062983.json,1777133,1669031,1135737.000000,550055.000000,1.064769,1.564740
json_blocks,block_6062983.json,1777133,1669031,961933.000000,429320.000000,1.064769,1.847460
json_blocks,block_6062983.json,1777133,1669031,1011866.000000,1052862.000000,1.064769,1.756293
