folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6379216.ssz,1081837,1032564,759767.000000,348120.000000,1.047719,1.423906
ssz_blocks,block_6379216.ssz,1081837,1032564,826712.000000,141283.000000,1.047719,1.308602
ssz_blocks,block_6379216.ssz,1081837,1032564,285933.000000,282357.000000,1.047719,3.783533
ssz_blocks,block_6379216.ssz,1081837,1032564,175176.000000,81011.000000,1.047719,6.175715
ssz_blocks,block_6379216.ssz,1081837,1032564,650673.000000,205042.000000,1.047719,1.662643
ssz_blocks,block_6379216.ssz,1081837,1032564,602222.000000,179023.000000,1.047719,1.796409
ssz_blocks,block_6379216.ssz,1081837,1032564,739388.000000,113872.000000,1.047719,1.463152
ssz_blocks,block_6379216.ssz,1081837,1032564,329454.000000,145521.000000,1.047719,3.283727
ssz_blocks,block_6379216.ssz,1081837,1032564,372164.000000,131986.000000,1.047719,2.906882
ssz_blocks,block_6379216.ssz,1081837,1032564,261287.000000,94476.000000,1.047719,4.140416
