folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6063002.ssz,1158170,1127722,223487.000000,120404.000000,1.027000,5.182270
ssz_blocks,block_6063002.ssz,1158170,1127722,112219.000000,115185.000000,1.027000,10.320623
ssz_blocks,block_6063002.ssz,1158170,1127722,141644.000000,103402.000000,1.027000,8.176626
ssz_blocks,block_6063002.ssz,1158170,1127722,303125.000000,201245.000000,1.027000,3.820767
ssz_blocks,block_6063002.ssz,1158170,1127722,504030.000000,70241.000000,1.027000,2.297820
ssz_blocks,block_6063002.ssz,1158170,1127722,160760.000000,346075.000000,1.027000,7.204342
ssz_blocks,block_6063002.ssz,1158170,1127722,265374.000000,255857.000000,1.027000,4.364293
ssz_blocks,block_6063002.ssz,1158170,1127722,335326.000000,215311.000000,1.027000,3.453863
ssz_blocks,block_6063002.ssz,1158170,1127722,317162.000000,179144.000000,1.027000,3.651667
ssz_blocks,block_6063002.ssz,1158170,1127722,450029.000000,158616.000000,1.027000,2.573545
