folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6356658.ssz,915947,870829,779082.000000,299900.000000,1.051810,1.175675
ssz_blocks,block_6356658.ssz,915947,870829,469906.000000,392482.000000,1.051810,1.949213
ssz_blocks,block_6356658.ssz,915947,870829,181638.000000,202478.000000,1.051810,5.042706
ssz_blocks,block_6356658.ssz,915947,870829,321800.000000,193942.000000,1.051810,2.846324
ssz_blocks,block_6356658.ssz,915947,870829,503128.000000,166591.000000,1.051810,1.820505
ssz_blocks,block_6356658.ssz,915947,870829,253282.000000,371323.000000,1.051810,3.616313
ssz_blocks,block_6356658.ssz,915947,870829,326358.000000,219099.000000,1.051810,2.806571
ssz_blocks,block_6356658.ssz,915947,870829,273379.000000,216834.000000,1.051810,3.350466
ssz_blocks,block_6356658.ssz,915947,870829,160479.000000,133048.000000,1.051810,5.707582
ssz_blocks,block_6356658.ssz,915947,870829,383556.000000,61675.000000,1.051810,2.388040
