folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6257428.ssz,954021,582334,1385232.000000,506554.000000,1.638271,0.688708
ssz_blocks,block_6257428.ssz,954021,582334,829797.000000,546198.000000,1.638271,1.149704
ssz_blocks,block_6257428.ssz,954021,582334,778371.000000,352056.000000,1.638271,1.225664
ssz_blocks,block_6257428.ssz,954021,582334,1107584.000000,690597.000000,1.638271,0.861353
ssz_blocks,block_6257428.ssz,954021,582334,1348605.000000,553091.000000,1.638271,0.707413
ssz_blocks,block_6257428.ssz,954021,582334,1312277.000000,557960.000000,1.638271,0.726997
ssz_blocks,block_6257428.ssz,954021,582334,1316004.000000,550195.000000,1.638271,0.724938
ssz_blocks,block_6257428.ssz,954021,582334,1317846.000000,497547.000000,1.638271,0.723924
ssz_blocks,block_6257428.ssz,954021,582334,1454632.000000,382654.000000,1.638271,0.655850
ssz_blocks,block_6257428.ssz,954021,582334,824918.000000,481858.000000,1.638271,1.156504
