folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6049802.json,1794900,1665558,1294863.000000,840908.000000,1.077657,1.386170
json_blocks,block_6049802.json,1794900,1665558,822093.000000,444909.000000,1.077657,2.183330
json_blocks,block_6049802.json,1794900,1665558,1077178.000000,469967.000000,1.077657,1.666298
json_blocks,block_6049802.json,1794900,1665558,844555.000000,320157.000000,1.077657,2.125261
json_blocks,block_6049802.json,1794900,1665558,1065346.000000,453164.000000,1.077657,1.684805
json_blocks,block_6049802.json,1794900,1665558,1075835.000000,475577.000000,1.077657,1.668379
json_blocks,block_6049802.json,1794900,1665558,1072669.000000,489463.000000,1.077657,1.673303
json_blocks,block_6049802.json,1794900,1665558,1065235.000000,523837.000000,1.077657,1.684980
json_blocks,block_6049802.json,1794900,1665558,1247395.000000,705495.000000,1.077657,1.438919
json_blocks,block_6049802.json,1794900,1665558,1056369.000000,488921.000000,1.077657,1.699122
