folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6452127.json,2317289,1019393,5644432.000000,1891435.000000,2.273205,0.410544
json_blocks,block_6452127.json,2317289,1019393,5626808.000000,1738151.000000,2.273205,0.411830
json_blocks,block_6452127.json,2317289,1019393,3936928.000000,1537025.000000,2.273205,0.588603
json_blocks,block_6452127.json,2317289,1019393,3726967.000000,1812228.000000,2.273205,0.621763
json_blocks,block_6452127.json,2317289,1019393,5097913.000000,2343778.000000,2.273205,0.454556
json_blocks,block_6452127.json,2317289,1019393,3788972.000000,1420177.000000,2.273205,0.611588
json_blocks,block_6452127.json,2317289,1019393,4126432.000000,2327378.000000,2.273205,0.561572
json_blocks,block_6452127.json,2317289,1019393,3951085.000000,2267979.000000,2.273205,0.586494
json_blocks,block_6452127.json,2317289,1019393,4373802.000000,2471276.000000,2.273205,0.529811
json_blocks,block_6452127.json,2317289,1019393,4959064.000000,2204188.000000,2.273205,0.467284
