folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5913131.ssz,970595,574926,719060.000000,266376.000000,1.688209,1.349811
ssz_blocks,block_5913131.ssz,970595,574926,919054.000000,328162.000000,1.688209,1.056080
ssz_blocks,block_5913131.ssz,970595,574926,660782.000000,476919.000000,1.688209,1.468858
ssz_blocks,block_5913131.ssz,970595,574926,673495.000000,262810.000000,1.688209,1.441132
ssz_blocks,block_5913131.ssz,970595,574926,940824.000000,282837.000000,1.688209,1.031644
ssz_blocks,block_5913131.ssz,970595,574926,689987.000000,328342.000000,1.688209,1.406686
ssz_blocks,block_5913131.ssz,970595,574926,783611.000000,267729.000000,1.688209,1.238618
ssz_blocks,block_5913131.ssz,970595,574926,862168.000000,326959.000000,1.688209,1.125761
ssz_blocks,block_5913131.ssz,970595,574926,737835.000000,564743.000000,1.688209,1.315463
ssz_blocks,block_5913131.ssz,970595,574926,722768.000000,275353.000000,1.688209,1.342886
