folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6209716.ssz,887336,454154,1394580.000000,839405.000000,1.953822,0.636275
ssz_blocks,block_6209716.ssz,887336,454154,1760343.000000,643069.000000,1.953822,0.504070
ssz_blocks,block_6209716.ssz,887336,454154,1704338.000000,625637.000000,1.953822,0.520634
ssz_blocks,block_6209716.ssz,887336,454154,1817418.000000,574371.000000,1.953822,0.488240
ssz_blocks,block_6209716.ssz,887336,454154,1385173.000000,595450.000000,1.953822,0.640596
ssz_blocks,block_6209716.ssz,887336,454154,1498093.000000,578559.000000,1.953822,0.592310
ssz_blocks,block_6209716.ssz,887336,454154,1395893.000000,627229.000000,1.953822,0.635676
ssz_blocks,block_6209716.ssz,887336,454154,1607467.000000,632520.000000,1.953822,0.552009
ssz_blocks,block_6209716.ssz,887336,454154,1390473.000000,617301.000000,1.953822,0.638154
ssz_blocks,block_6209716.ssz,887336,454154,1523671.000000,637368.000000,1.953822,0.582367
