folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5948235.ssz,1085001,1055641,542612.000000,195324.000000,1.027812,1.999589
ssz_blocks,block_5948235.ssz,1085001,1055641,566776.000000,392192.000000,1.027812,1.914338
ssz_blocks,block_5948235.ssz,1085001,1055641,377704.000000,248343.000000,1.027812,2.872622
ssz_blocks,block_5948235.ssz,1085001,1055641,272568.000000,136965.000000,1.027812,3.980662
ssz_blocks,block_5948235.ssz,1085001,1055641,312533.000000,350564.000000,1.027812,3.471637
ssz_blocks,block_5948235.ssz,1085001,1055641,141604.000000,120214.000000,1.027812,7.662220
ssz_blocks,block_5948235.ssz,1085001,1055641,177040.000000,124933.000000,1.027812,6.128564
ssz_blocks,block_5948235.ssz,1085001,1055641,257951.000000,172572.000000,1.027812,4.206229
ssz_blocks,block_5948235.ssz,1085001,1055641,230079.000000,175548.000000,1.027812,4.715776
ssz_blocks,block_5948235.ssz,1085001,1055641,150030.000000,143227.000000,1.027812,7.231894
