folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6424381.json,2133499,2023703,1538217.000000,1058112.000000,1.054255,1.386995
json_blocks,block_6424381.json,2133499,2023703,991388.000000,422067.000000,1.054255,2.152032
json_blocks,block_6424381.json,2133499,2023703,920506.000000,380991.000000,1.054255,2.317746
json_blocks,block_6424381.json,2133499,2023703,1468748.000000,744588.000000,1.054255,1.452597
json_blocks,block_6424381.json,2133499,2023703,1004703.000000,404514.000000,1.054255,2.123512
json_blocks,block_6424381.json,2133499,2023703,917330.000000,397802.000000,1.054255,2.325770
json_blocks,block_6424381.json,2133499,2023703,822323.000000,1010263.000000,1.054255,2.594478
json_blocks,block_6424381.json,2133499,2023703,1197161.000000,500362.000000,1.054255,1.782132
json_blocks,block_6424381.json,2133499,2023703,1295494.000000,495664.000000,1.054255,1.646861
json_blocks,block_6424381.json,2133499,2023703,1185600.000000,480145.000000,1.054255,1.799510
