folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6510200.ssz,886615,846989,578970.000000,272017.000000,1.046785,1.531366
ssz_blocks,block_6510200.ssz,886615,846989,403733.000000,290712.000000,1.046785,2.196043
ssz_blocks,block_6510200.ssz,886615,846989,173403.000000,180156.000000,1.046785,5.113031
ssz_blocks,block_6510200.ssz,886615,846989,226311.000000,462201.000000,1.046785,3.917684
ssz_blocks,block_6510200.ssz,886615,846989,381581.000000,294860.000000,1.046785,2.323530
ssz_blocks,block_6510200.ssz,886615,846989,344543.000000,127718.000000,1.046785,2.573307
ssz_blocks,block_6510200.ssz,886615,846989,555155.000000,201004.000000,1.046785,1.597058
ssz_blocks,block_6510200.ssz,886615,846989,281946.000000,486267.000000,1.046785,3.144627
ssz_blocks,block_6510200.ssz,886615,846989,250828.000000,108513.000000,1.046785,3.534753
ssz_blocks,block_6510200.ssz,886615,846989,404905.000000,176579.000000,1.046785,2.189686
