folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6522215.ssz,993137,506216,1593201.000000,663667.000000,1.961884,0.623360
ssz_blocks,block_6522215.ssz,993137,506216,1416140.000000,509720.000000,1.961884,0.701299
ssz_blocks,block_6522215.ssz,993137,506216,1267242.000000,718580.000000,1.961884,0.783700
ssz_blocks,block_6522215.ssz,993137,506216,1201029.000000,767552.000000,1.961884,0.826905
ssz_blocks,block_6522215.ssz,993137,506216,1198064.000000,460558.000000,1.961884,0.828952
ssz_blocks,block_6522215.ssz,993137,506216,962103.000000,443307.000000,1.961884,1.032256
ssz_blocks,block_6522215.ssz,993137,506216,1295094.000000,674498.000000,1.961884,0.766845
ssz_blocks,block_6522215.ssz,993137,506216,1495808.000000,527143.000000,1.961884,0.663947
ssz_blocks,block_6522215.ssz,993137,506216,1185640.000000,815921.000000,1.961884,0.837638
ssz_blocks,block_6522215.ssz,993137,506216,1259950.000000,654049.000000,1.961884,0.788235
