folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6120669.json,3618842,1715543,6463108.000000,2935862.000000,2.109444,0.559923
json_blocks,block_6120669.json,3618842,1715543,4645820.000000,1604882.000000,2.109444,0.778946
json_blocks,block_6120669.json,3618842,1715543,6689890.000000,2472539.000000,2.109444,0.540942
json_blocks,block_6120669.json,3618842,1715543,6576419.000000,2246797.000000,2.109444,0.550275
json_blocks,block_6120669.json,3618842,1715543,6790718.000000,1556411.000000,2.109444,0.532910
json_blocks,block_6120669.json,3618842,1715543,7443944.000000,1809373.000000,2.109444,0.486146
json_blocks,block_6120669.json,3618842,1715543,3837053.000000,1584073.000000,2.109444,0.943131
json_blocks,block_6120669.json,3618842,1715543,7360960.000000,3454440.000000,2.109444,0.491626
json_blocks,block_6120669.json,3618842,1715543,7646683.000000,2261666.000000,2.109444,0.473256
json_blocks,block_6120669.json,3618842,1715543,4164823.000000,1325400.000000,2.109444,0.868907
