folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6448699.json,2513122,1080669,6069313.000000,2222663.000000,2.325524,0.414070
json_blocks,block_6448699.json,2513122,1080669,4975615.000000,2111827.000000,2.325524,0.505088
json_blocks,block_6448699.json,2513122,1080669,4921102.000000,1879083.000000,2.325524,0.510683
json_blocks,block_6448699.json,2513122,1080669,4262706.000000,1716049.000000,2.325524,0.589560
json_blocks,block_6448699.json,2513122,1080669,4985512.000000,1935198.000000,2.325524,0.504085
json_blocks,block_6448699.json,2513122,1080669,5671241.000000,2021478.000000,2.325524,0.443134
json_blocks,block_6448699.json,2513122,1080669,5658918.000000,2168834.000000,2.325524,0.444099
json_blocks,block_6448699.json,2513122,1080669,4607598.000000,1713073.000000,2.325524,0.545430
json_blocks,block_6448699.json,2513122,1080669,4436469.000000,1544639.000000,2.325524,0.566469
json_blocks,block_6448699.json,2513122,1080669,3303348.000000,899186.000000,2.325524,0.760780
