folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5961603.ssz,1054799,1015413,287827.000000,261518.000000,1.038788,3.664698
ssz_blocks,block_5961603.ssz,1054799,1015413,190826.000000,179054.000000,1.038788,5.527543
ssz_blocks,block_5961603.ssz,1054799,1015413,398263.000000,65532.000000,1.038788,2.648499
ssz_blocks,block_5961603.ssz,1054799,1015413,438978.000000,67987.000000,1.038788,2.402852
ssz_blocks,block_5961603.ssz,1054799,1015413,256729.000000,86110.000000,1.038788,4.108609
ssz_blocks,block_5961603.ssz,1054799,1015413,479625.000000,153937.000000,1.038788,2.199216
ssz_blocks,block_5961603.ssz,1054799,1015413,440181.000000,141894.000000,1.038788,2.396285
ssz_blocks,block_5961603.ssz,1054799,1015413,341146.000000,90458.000000,1.038788,3.091928
ssz_blocks,block_5961603.ssz,1054799,1015413,312723.000000,128420.000000,1.038788,3.372950
ssz_blocks,block_5961603.ssz,1054799,1015413,332731.000000,136935.000000,1.038788,3.170125
