folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6450994.ssz,895359,465863,1378802.000000,438487.000000,1.921936,0.649375
ssz_blocks,block_6450994.ssz,895359,465863,1074093.000000,556768.000000,1.921936,0.833595
ssz_blocks,block_6450994.ssz,895359,465863,1408275.000000,701698.000000,1.921936,0.635784
ssz_blocks,block_6450994.ssz,895359,465863,1026574.000000,315619.000000,1.921936,0.872182
ssz_blocks,block_6450994.ssz,895359,465863,755829.000000,493701.000000,1.921936,1.184605
ssz_blocks,block_6450994.ssz,895359,465863,1683188.000000,812194.000000,1.921936,0.531942
ssz_blocks,block_6450994.ssz,895359,465863,1506389.000000,576054.000000,1.921936,0.594374
ssz_blocks,block_6450994.ssz,895359,465863,1310573.000000,655662.000000,1.921936,0.683181
ssz_blocks,block_6450994.ssz,895359,465863,1577471.000000,532162.000000,1.921936,0.567591
ssz_blocks,block_6450994.ssz,895359,465863,1285247.000000,825899.000000,1.921936,0.696644
