folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6417848.json,2068414,1157226,4913620.000000,1882399.000000,1.787390,0.420955
json_blocks,block_6417848.json,2068414,1157226,3700968.000000,1373720.000000,1.787390,0.558885
json_blocks,block_6417848.json,2068414,1157226,4059176.000000,1956167.000000,1.787390,0.509565
json_blocks,block_6417848.json,2068414,1157226,4029551.000000,1364173.000000,1.787390,0.513311
json_blocks,block_6417848.json,2068414,1157226,4452168.000000,2486075.000000,1.787390,0.464586
json_blocks,block_6417848.json,2068414,1157226,5336167.000000,2409581.000000,1.787390,0.387622
json_blocks,block_6417848.json,2068414,1157226,5328143.000000,1747327.000000,1.787390,0.388205
json_blocks,block_6417848.json,2068414,1157226,5465557.000000,1525433.000000,1.787390,0.378445
json_blocks,block_6417848.json,2068414,1157226,3259016.000000,1794044.000000,1.787390,0.634674
json_blocks,block_6417848.json,2068414,1157226,4046633.000000,1400360.000000,1.787390,0.511144
