folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6408892.ssz,1161310,583483,932679.000000,486327.000000,1.990306,1.245134
ssz_blocks,block_6408892.ssz,1161310,583483,894739.000000,409193.000000,1.990306,1.297932
ssz_blocks,block_6408892.ssz,1161310,583483,1018289.000000,420324.000000,1.990306,1.140452
ssz_blocks,block_6408892.ssz,1161310,583483,1109789.000000,693373.000000,1.990306,1.046424
ssz_blocks,block_6408892.ssz,1161310,583483,1607727.000000,799380.000000,1.990306,0.722330
ssz_blocks,block_6408892.ssz,1161310,583483,2042608.000000,656123.000000,1.990306,0.568543
ssz_blocks,block_6408892.ssz,1161310,583483,1387066.000000,990006.000000,1.990306,0.837242
ssz_blocks,block_6408892.ssz,1161310,583483,1140496.000000,502507.000000,1.990306,1.018250
ssz_blocks,block_6408892.ssz,1161310,583483,1639216.000000,795935.000000,1.990306,0.708455
ssz_blocks,block_6408892.ssz,1161310,583483,1302358.000000,812244.000000,1.990306,0.891698
