folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6502336.json,2136290,2051303,1305222.000000,841187.000000,1.041431,1.636725
json_blocks,block_6502336.json,2136290,2051303,941545.000000,396580.000000,1.041431,2.268920
json_blocks,block_6502336.json,2136290,2051303,929402.000000,406407.000000,1.041431,2.298564
json_blocks,block_6502336.json,2136290,2051303,890950.000000,297705.000000,1.041431,2.397766
json_blocks,block_6502336.json,2136290,2051303,853541.000000,756671.000000,1.041431,2.502856
json_blocks,block_6502336.json,2136290,2051303,916328.000000,312964.000000,1.041431,2.331360
json_blocks,block_6502336.json,2136290,2051303,822773.000000,416837.000000,1.041431,2.596451
json_blocks,block_6502336.json,2136290,2051303,927689.000000,451973.000000,1.041431,2.302808
json_blocks,block_6502336.json,2136290,2051303,991738.000000,442534.000000,1.041431,2.154087
json_blocks,block_6502336.json,2136290,2051303,941956.000000,402801.000000,1.041431,2.267930
