folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6343943.ssz,1662595,840874,2340744.000000,1599792.000000,1.977223,0.710285
ssz_blocks,block_6343943.ssz,1662595,840874,2824496.000000,1101393.000000,1.977223,0.588634
ssz_blocks,block_6343943.ssz,1662595,840874,2419190.000000,1104008.000000,1.977223,0.687253
ssz_blocks,block_6343943.ssz,1662595,840874,2687901.000000,1107054.000000,1.977223,0.618548
ssz_blocks,block_6343943.ssz,1662595,840874,2661121.000000,1110751.000000,1.977223,0.624772
ssz_blocks,block_6343943.ssz,1662595,840874,1922615.000000,654070.000000,1.977223,0.864757
ssz_blocks,block_6343943.ssz,1662595,840874,2085819.000000,1105501.000000,1.977223,0.797095
ssz_blocks,block_6343943.ssz,1662595,840874,2640914.000000,1109959.000000,1.977223,0.629553
ssz_blocks,block_6343943.ssz,1662595,840874,2642166.000000,1111893.000000,1.977223,0.629255
ssz_blocks,block_6343943.ssz,1662595,840874,2686740.000000,1288092.000000,1.977223,0.618815
