folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6451943.json,1876019,803953,3225042.000000,1282411.000000,2.333493,0.581704
json_blocks,block_6451943.json,1876019,803953,2487737.000000,1386274.000000,2.333493,0.754107
json_blocks,block_6451943.json,1876019,803953,2905496.000000,1314360.000000,2.333493,0.645679
json_blocks,block_6451943.json,1876019,803953,4015385.000000,1864276.000000,2.333493,0.467208
json_blocks,block_6451943.json,1876019,803953,2785462.000000,1237787.000000,2.333493,0.673504
json_blocks,block_6451943.json,1876019,803953,3038143.000000,1332324.000000,2.333493,0.617489
json_blocks,block_6451943.json,1876019,803953,3041850.000000,1126950.000000,2.333493,0.616736
json_blocks,block_6451943.json,1876019,803953,2388953.000000,1187894.000000,2.333493,0.785289
json_blocks,block_6451943.json,1876019,803953,3961074.000000,1220635.000000,2.333493,0.473614
json_blocks,block_6451943.json,1876019,803953,3029277.000000,1160203.000000,2.333493,0.619296
