folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6265114.ssz,995648,948617,621809.000000,267068.000000,1.049578,1.601212
ssz_blocks,block_6265114.ssz,995648,948617,488751.000000,80701.000000,1.049578,2.037127
ssz_blocks,block_6265114.ssz,995648,948617,139690.000000,348009.000000,1.049578,7.127554
ssz_blocks,block_6265114.ssz,995648,948617,179084.000000,311601.000000,1.049578,5.559670
ssz_blocks,block_6265114.ssz,995648,948617,394536.000000,217566.000000,1.049578,2.523592
ssz_blocks,block_6265114.ssz,995648,948617,205202.000000,142646.000000,1.049578,4.852038
ssz_blocks,block_6265114.ssz,995648,948617,212857.000000,108022.000000,1.049578,4.677544
ssz_blocks,block_6265114.ssz,995648,948617,224238.000000,92191.000000,1.049578,4.440139
ssz_blocks,block_6265114.ssz,995648,948617,247301.000000,179254.000000,1.049578,4.026057
ssz_blocks,block_6265114.ssz,995648,948617,141434.000000,115566.000000,1.049578,7.039665
