folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6062982.json,2347968,2251154,1445825.000000,707879.000000,1.043006,1.623964
json_blocks,block_6062982.json,2347968,2251154,1097325.000000,182760.000000,1.043006,2.139720
json_blocks,block_6062982.json,2347968,2251154,920737.000000,391580.000000,1.043006,2.550096
json_blocks,block_6062982.json,2347968,2251154,1039247.000000,393864.000000,1.043006,2.259297
json_blocks,block_6062982.json,2347968,2251154,897543.000000,240739.000000,1.043006,2.615995
json_blocks,block_6062982.json,2347968,2251154,1020743.000000,493019.000000,1.043006,2.300254
json_blocks,block_6062982.json,2347968,2251154,1144814.000000,404294.000000,1.043006,2.050960
json_blocks,block_6062982.json,2347968,2251154,952205.000000,243784.000000,1.043006,2.465822
json_blocks,block_6062982.json,2347968,2251154,1053504.000000,492819.000000,1.043006,2.228722
json_blocks,block_6062982.json,2347968,2251154,1159682.000000,345845.000000,1.043006,2.024665
