folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5928007.ssz,1006988,543509,915307.000000,455239.000000,1.852753,1.100164
ssz_blocks,block_5928007.ssz,1006988,543509,1007248.000000,541770.000000,1.852753,0.999742
ssz_blocks,block_5928007.ssz,1006988,543509,838103.000000,366212.000000,1.852753,1.201509
ssz_blocks,block_5928007.ssz,1006988,543509,708871.000000,332901.000000,1.852753,1.420552
ssz_blocks,block_5928007.ssz,1006988,543509,766779.000000,365041.000000,1.852753,1.313270
ssz_blocks,block_5928007.ssz,1006988,543509,778271.000000,373206.000000,1.852753,1.293878
ssz_blocks,block_5928007.ssz,1006988,543509,939802.000000,285302.000000,1.852753,1.071490
ssz_blocks,block_5928007.ssz,1006988,543509,730973.000000,529718.000000,1.852753,1.377599
ssz_blocks,block_5928007.ssz,1006988,543509,712078.000000,349321.000000,1.852753,1.414154
ssz_blocks,block_5928007.ssz,1006988,543509,753405.000000,418290.000000,1.852753,1.336583
