folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6459135.json,2547739,1028656,6849848.000000,3025741.000000,2.476765,0.371941
json_blocks,block_6459135.json,2547739,1028656,4872011.000000,1786119.000000,2.476765,0.522934
json_blocks,block_6459135.json,2547739,1028656,5280163.000000,1835502.000000,2.476765,0.482511
json_blocks,block_6459135.json,2547739,1028656,3859614.000000,1906985.000000,2.476765,0.660102
json_blocks,block_6459135.json,2547739,1028656,5099956.000000,1780730.000000,2.476765,0.499561
json_blocks,block_6459135.json,2547739,1028656,4618619.000000,1760131.000000,2.476765,0.551624
json_blocks,block_6459135.json,2547739,1028656,5908044.000000,2657834.000000,2.476765,0.431232
json_blocks,block_6459135.json,2547739,1028656,5919774.000000,2580511.000000,2.476765,0.430378
json_blocks,block_6459135.json,2547739,1028656,5709432.000000,1811706.000000,2.476765,0.446233
json_blocks,block_6459135.json,2547739,1028656,5420404.000000,2121665.000000,2.476765,0.470028
