folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6063002.json,2330121,2239427,1555659.000000,645433.000000,1.040499,1.497835
json_blocks,block_6063002.json,2330121,2239427,1616463.000000,298376.000000,1.040499,1.441494
json_blocks,block_6063002.json,2330121,2239427,1342242.000000,554453.000000,1.040499,1.735992
json_blocks,block_6063002.json,2330121,2239427,1469761.000000,417718.000000,1.040499,1.585374
json_blocks,block_6063002.json,2330121,2239427,1331041.000000,381711.000000,1.040499,1.750600
json_blocks,block_6063002.json,2330121,2239427,1216387.000000,377524.000000,1.040499,1.915608
json_blocks,block_6063002.json,2330121,2239427,1170832.000000,218497.000000,1.040499,1.990141
json_blocks,block_6063002.json,2330121,2239427,1109838.000000,569031.000000,1.040499,2.099515
json_blocks,block_6063002.json,2330121,2239427,1441187.000000,396449.000000,1.040499,1.616807
json_blocks,block_6063002.json,2330121,2239427,1157798.000000,345134.000000,1.040499,2.012545
