folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6050731.json,1756418,1660296,466189.000000,625376.000000,1.057894,3.767609
json_blocks,block_6050731.json,1756418,1660296,476017.000000,283960.000000,1.057894,3.689822
json_blocks,block_6050731.json,1756418,1660296,487719.000000,310719.000000,1.057894,3.601291
json_blocks,block_6050731.json,1756418,1660296,708782.000000,394015.000000,1.057894,2.478079
json_blocks,block_6050731.json,1756418,1660296,492138.000000,286244.000000,1.057894,3.568954
json_blocks,block_6050731.json,1756418,1660296,478743.000000,255546.000000,1.057894,3.668812
json_blocks,block_6050731.json,1756418,1660296,865884.000000,170117.000000,1.057894,2.028468
json_blocks,block_6050731.json,1756418,1660296,560315.000000,199061.000000,1.057894,3.134697
json_blocks,block_6050731.json,1756418,1660296,648128.000000,291183.000000,1.057894,2.709986
json_blocks,block_6050731.json,1756418,1660296,824056.000000,309688.000000,1.057894,2.131430
