folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6062983.ssz,881635,843059,169166.000000,308665.000000,1.045757,5.211656
ssz_blocks,block_6062983.ssz,881635,843059,118842.000000,134210.000000,1.045757,7.418547
ssz_blocks,block_6062983.ssz,881635,843059,176209.000000,128179.000000,1.045757,5.003348
ssz_blocks,block_6062983.ssz,881635,843059,316260.000000,203760.000000,1.045757,2.787691
ssz_blocks,block_6062983.ssz,881635,843059,161862.000000,80130.000000,1.045757,5.446831
ssz_blocks,block_6062983.ssz,881635,843059,588968.000000,140702.000000,1.045757,1.496915
ssz_blocks,block_6062983.ssz,881635,843059,193190.000000,268380.000000,1.045757,4.563564
ssz_blocks,block_6062983.ssz,881635,843059,336117.000000,59040.000000,1.045757,2.623000
ssz_blocks,block_6062983.ssz,881635,843059,109524.000000,99796.000000,1.045757,8.049697
ssz_blocks,block_6062983.ssz,881635,843059,237643.000000,199062.000000,1.045757,3.709914
