folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6120669.ssz,1805904,1001751,3073991.000000,1469310.000000,1.802747,0.587479
ssz_blocks,block_6120669.ssz,1805904,1001751,2790143.000000,1025452.000000,1.802747,0.647244
ssz_blocks,block_6120669.ssz,1805904,1001751,2420633.000000,1022507.000000,1.802747,0.746046
ssz_blocks,block_6120669.ssz,1805904,1001751,1974071.000000,603395.000000,1.802747,0.914812
ssz_blocks,block_6120669.ssz,1805904,1001751,3062400.000000,1351901.000000,1.802747,0.589702
ssz_blocks,block_6120669.ssz,1805904,1001751,3464970.000000,1025432.000000,1.802747,0.521189
ssz_blocks,block_6120669.ssz,1805904,1001751,2710894.000000,1021965.000000,1.802747,0.666165
ssz_blocks,block_6120669.ssz,1805904,1001751,2699573.000000,1021174.000000,1.802747,0.668959
ssz_blocks,block_6120669.ssz,1805904,1001751,2847209.000000,1351409.000000,1.802747,0.634272
ssz_blocks,block_6120669.ssz,1805904,1001751,2783369.000000,1137030.000000,1.802747,0.648819
