folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6471695.json,1843980,767309,4741539.000000,1252204.000000,2.403178,0.388899
json_blocks,block_6471695.json,1843980,767309,3398354.000000,1621432.000000,2.403178,0.542610
json_blocks,block_6471695.json,1843980,767309,3443058.000000,1163699.000000,2.403178,0.535565
json_blocks,block_6471695.json,1843980,767309,3394978.000000,1595554.000000,2.403178,0.543149
json_blocks,block_6471695.json,1843980,767309,3904117.000000,1161956.000000,2.403178,0.472317
json_blocks,block_6471695.json,1843980,767309,3518630.000000,1499094.000000,2.403178,0.524062
json_blocks,block_6471695.json,1843980,767309,4222541.000000,1520074.000000,2.403178,0.436699
json_blocks,block_6471695.json,1843980,767309,3882708.000000,1265799.000000,2.403178,0.474921
json_blocks,block_6471695.json,1843980,767309,3335336.000000,1150094.000000,2.403178,0.552862
json_blocks,block_6471695.json,1843980,767309,3255228.000000,1132010.000000,2.403178,0.566467
