folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6008482.json,2220295,2106737,2506051.000000,1435676.000000,1.053902,0.885974
json_blocks,block_6008482.json,2220295,2106737,1418514.000000,486106.000000,1.053902,1.565226
json_blocks,block_6008482.json,2220295,2106737,1842254.000000,443406.000000,1.053902,1.205206
json_blocks,block_6008482.json,2220295,2106737,1246985.000000,472110.000000,1.053902,1.780531
json_blocks,block_6008482.json,2220295,2106737,1244931.000000,343730.000000,1.053902,1.783468
json_blocks,block_6008482.json,2220295,2106737,1236464.000000,480436.000000,1.053902,1.795681
json_blocks,block_6008482.json,2220295,2106737,1336150.000000,266878.000000,1.053902,1.661711
json_blocks,block_6008482.json,2220295,2106737,696338.000000,208108.000000,1.053902,3.188531
json_blocks,block_6008482.json,2220295,2106737,912300.000000,345755.000000,1.053902,2.433733
json_blocks,block_6008482.json,2220295,2106737,1122533.000000,608234.000000,1.053902,1.977933
