folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6280045.json,2008420,1538185,2673694.000000,1129546.000000,1.305708,0.751178
json_blocks,block_6280045.json,2008420,1538185,2981758.000000,872125.000000,1.305708,0.673569
json_blocks,block_6280045.json,2008420,1538185,1739482.000000,376131.000000,1.305708,1.154608
json_blocks,block_6280045.json,2008420,1538185,1970973.000000,750088.000000,1.305708,1.018999
json_blocks,block_6280045.json,2008420,1538185,2191054.000000,748586.000000,1.305708,0.916646
json_blocks,block_6280045.json,2008420,1538185,1844278.000000,508808.000000,1.305708,1.089001
json_blocks,block_6280045.json,2008420,1538185,1998034.000000,626788.000000,1.305708,1.005198
json_blocks,block_6280045.json,2008420,1538185,1931450.000000,626047.000000,1.305708,1.039851
json_blocks,block_6280045.json,2008420,1538185,1958100.000000,627410.000000,1.305708,1.025698
json_blocks,block_6280045.json,2008420,1538185,1576128.000000,506785.000000,1.305708,1.274275
