folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6450858.json,2063943,944382,3603566.000000,1960344.000000,2.185496,0.572750
json_blocks,block_6450858.json,2063943,944382,4511350.000000,1782392.000000,2.185496,0.457500
json_blocks,block_6450858.json,2063943,944382,3279152.000000,1263285.000000,2.185496,0.629414
json_blocks,block_6450858.json,2063943,944382,4012068.000000,1716549.000000,2.185496,0.514434
json_blocks,block_6450858.json,2063943,944382,4286912.000000,1365475.000000,2.185496,0.481452
json_blocks,block_6450858.json,2063943,944382,4903801.000000,1625260.000000,2.185496,0.420886
json_blocks,block_6450858.json,2063943,944382,5256077.000000,1668931.000000,2.185496,0.392677
json_blocks,block_6450858.json,2063943,944382,4533391.000000,1232157.000000,2.185496,0.455276
json_blocks,block_6450858.json,2063943,944382,3631478.000000,1361207.000000,2.185496,0.568348
json_blocks,block_6450858.json,2063943,944382,4754883.000000,893906.000000,2.185496,0.434068
