folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6408892.json,2330333,1000322,4470724.000000,1322405.000000,2.329583,0.521243
json_blocks,block_6408892.json,2330333,1000322,4321094.000000,2049010.000000,2.329583,0.539292
json_blocks,block_6408892.json,2330333,1000322,3624586.000000,1410660.000000,2.329583,0.642924
json_blocks,block_6408892.json,2330333,1000322,3587166.000000,1519733.000000,2.329583,0.649631
json_blocks,block_6408892.json,2330333,1000322,4958503.000000,2426232.000000,2.329583,0.469967
json_blocks,block_6408892.json,2330333,1000322,4795899.000000,2470625.000000,2.329583,0.485901
json_blocks,block_6408892.json,2330333,1000322,4215458.000000,1344856.000000,2.329583,0.552807
json_blocks,block_6408892.json,2330333,1000322,3695969.000000,2115895.000000,2.329583,0.630507
json_blocks,block_6408892.json,2330333,1000322,2204139.000000,889858.000000,2.329583,1.057253
json_blocks,block_6408892.json,2330333,1000322,5614064.000000,1710158.000000,2.329583,0.415088
