folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5961666.ssz,1083236,1027504,494412.000000,72144.000000,1.054240,2.190958
ssz_blocks,block_5961666.ssz,1083236,1027504,506985.000000,63589.000000,1.054240,2.136623
ssz_blocks,block_5961666.ssz,1083236,1027504,269091.000000,77624.000000,1.054240,4.025538
ssz_blocks,block_5961666.ssz,1083236,1027504,259193.000000,73366.000000,1.054240,4.179264
ssz_blocks,block_5961666.ssz,1083236,1027504,217275.000000,71844.000000,1.054240,4.985553
ssz_blocks,block_5961666.ssz,1083236,1027504,215642.000000,77164.000000,1.054240,5.023307
ssz_blocks,block_5961666.ssz,1083236,1027504,195054.000000,63839.000000,1.054240,5.553519
ssz_blocks,block_5961666.ssz,1083236,1027504,189804.000000,64540.000000,1.054240,5.707129
ssz_blocks,block_5961666.ssz,1083236,1027504,206445.000000,79078.000000,1.054240,5.247092
ssz_blocks,block_5961666.ssz,1083236,1027504,216304.000000,72194.000000,1.054240,5.007933
