folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6294013.json,1975378,1868682,1007819.000000,1035039.000000,1.057097,1.960052
json_blocks,block_6294013.json,1975378,1868682,931115.000000,310880.000000,1.057097,2.121519
json_blocks,block_6294013.json,1975378,1868682,1029860.000000,494862.000000,1.057097,1.918103
json_blocks,block_6294013.json,1975378,1868682,1094370.000000,447785.000000,1.057097,1.805037
json_blocks,block_6294013.json,1975378,1868682,1652390.000000,570504.000000,1.057097,1.195467
json_blocks,block_6294013.json,1975378,1868682,1117213.000000,487509.000000,1.057097,1.768130
json_blocks,block_6294013.json,1975378,1868682,1848166.000000,362125.000000,1.057097,1.068831
json_blocks,block_6294013.json,1975378,1868682,1274356.000000,466710.000000,1.057097,1.550099
json_blocks,block_6294013.json,1975378,1868682,1349395.000000,345734.000000,1.057097,1.463899
json_blocks,block_6294013.json,1975378,1868682,1298971.000000,467121.000000,1.057097,1.520725
