folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6008482.ssz,1103232,1061218,173624.000000,256508.000000,1.039590,6.354145
ssz_blocks,block_6008482.ssz,1103232,1061218,112650.000000,95708.000000,1.039590,9.793449
ssz_blocks,block_6008482.ssz,1103232,1061218,433768.000000,71113.000000,1.039590,2.543369
ssz_blocks,block_6008482.ssz,1103232,1061218,415896.000000,64269.000000,1.039590,2.652663
ssz_blocks,block_6008482.ssz,1103232,1061218,231402.000000,71223.000000,1.039590,4.767599
ssz_blocks,block_6008482.ssz,1103232,1061218,227003.000000,77083.000000,1.039590,4.859989
ssz_blocks,block_6008482.ssz,1103232,1061218,228626.000000,73707.000000,1.039590,4.825488
ssz_blocks,block_6008482.ssz,1103232,1061218,219029.000000,68367.000000,1.039590,5.036922
ssz_blocks,block_6008482.ssz,1103232,1061218,184234.000000,58629.000000,1.039590,5.988211
ssz_blocks,block_6008482.ssz,1103232,1061218,191567.000000,69079.000000,1.039590,5.758988
