folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5918962.ssz,950958,463723,1204566.000000,497467.000000,2.050703,0.789461
ssz_blocks,block_5918962.ssz,950958,463723,905288.000000,422718.000000,2.050703,1.050448
ssz_blocks,block_5918962.ssz,950958,463723,924233.000000,361333.000000,2.050703,1.028916
ssz_blocks,block_5918962.ssz,950958,463723,998943.000000,468293.000000,2.050703,0.951964
ssz_blocks,block_5918962.ssz,950958,463723,940364.000000,363598.000000,2.050703,1.011266
ssz_blocks,block_5918962.ssz,950958,463723,1145836.000000,355583.000000,2.050703,0.829925
ssz_blocks,block_5918962.ssz,950958,463723,789863.000000,525329.000000,2.050703,1.203953
ssz_blocks,block_5918962.ssz,950958,463723,909305.000000,292456.000000,2.050703,1.045808
ssz_blocks,block_5918962.ssz,950958,463723,1050298.000000,428058.000000,2.050703,0.905417
ssz_blocks,block_5918962.ssz,950958,463723,963927.000000,639072.000000,2.050703,0.986546
