folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6509204.ssz,1032934,528747,1723022.000000,787348.000000,1.953551,0.599490
ssz_blocks,block_6509204.ssz,1032934,528747,1581509.000000,739098.000000,1.953551,0.653132
ssz_blocks,block_6509204.ssz,1032934,528747,1591097.000000,747494.000000,1.953551,0.649196
ssz_blocks,block_6509204.ssz,1032934,528747,1601888.000000,739068.000000,1.953551,0.644823
ssz_blocks,block_6509204.ssz,1032934,528747,1085584.000000,498730.000000,1.953551,0.951501
ssz_blocks,block_6509204.ssz,1032934,528747,1235413.000000,395588.000000,1.953551,0.836104
ssz_blocks,block_6509204.ssz,1032934,528747,1711180.000000,907552.000000,1.953551,0.603638
ssz_blocks,block_6509204.ssz,1032934,528747,1789927.000000,732005.000000,1.953551,0.577082
ssz_blocks,block_6509204.ssz,1032934,528747,1774438.000000,725152.000000,1.953551,0.582119
ssz_blocks,block_6509204.ssz,1032934,528747,1740997.000000,731314.000000,1.953551,0.593300
