folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6451943.ssz,930925,480961,2172120.000000,743376.000000,1.935552,0.428579
ssz_blocks,block_6451943.ssz,930925,480961,1646159.000000,572066.000000,1.935552,0.565513
ssz_blocks,block_6451943.ssz,930925,480961,787778.000000,444058.000000,1.935552,1.181710
ssz_blocks,block_6451943.ssz,930925,480961,799831.000000,431454.000000,1.935552,1.163902
ssz_blocks,block_6451943.ssz,930925,480961,1088009.000000,548212.000000,1.935552,0.855623
ssz_blocks,block_6451943.ssz,930925,480961,1417523.000000,548452.000000,1.935552,0.656727
ssz_blocks,block_6451943.ssz,930925,480961,2106157.000000,788781.000000,1.935552,0.442002
ssz_blocks,block_6451943.ssz,930925,480961,1787113.000000,1146257.000000,1.935552,0.520910
ssz_blocks,block_6451943.ssz,930925,480961,1751475.000000,726224.000000,1.935552,0.531509
ssz_blocks,block_6451943.ssz,930925,480961,1478106.000000,462051.000000,1.935552,0.629809
