folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6434946.ssz,1119074,659088,1067199.000000,460969.000000,1.697913,1.048609
ssz_blocks,block_6434946.ssz,1119074,659088,1091125.000000,424431.000000,1.697913,1.025615
ssz_blocks,block_6434946.ssz,1119074,659088,914164.000000,427337.000000,1.697913,1.224150
ssz_blocks,block_6434946.ssz,1119074,659088,1400521.000000,408511.000000,1.697913,0.799041
ssz_blocks,block_6434946.ssz,1119074,659088,1488766.000000,911660.000000,1.697913,0.751679
ssz_blocks,block_6434946.ssz,1119074,659088,1678149.000000,952256.000000,1.697913,0.666850
ssz_blocks,block_6434946.ssz,1119074,659088,1549529.000000,684626.000000,1.697913,0.722203
ssz_blocks,block_6434946.ssz,1119074,659088,1529481.000000,615708.000000,1.697913,0.731669
ssz_blocks,block_6434946.ssz,1119074,659088,1514764.000000,621399.000000,1.697913,0.738778
ssz_blocks,block_6434946.ssz,1119074,659088,1956147.000000,825600.000000,1.697913,0.572081
