folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_5930859.ssz,887989,480165,1062240.000000,439740.000000,1.849341,0.835959
ssz_blocks,block_5930859.ssz,887989,480165,967453.000000,628813.000000,1.849341,0.917863
ssz_blocks,block_5930859.ssz,887989,480165,843463.000000,412860.000000,1.849341,1.052790
ssz_blocks,block_5930859.ssz,887989,480165,759265.000000,364891.000000,1.849341,1.169538
ssz_blocks,block_5930859.ssz,887989,480165,797136.000000,302925.000000,1.849341,1.113974
ssz_blocks,block_5930859.ssz,887989,480165,1052602.000000,302704.000000,1.849341,0.843613
ssz_blocks,block_5930859.ssz,887989,480165,606761.000000,387593.000000,1.849341,1.463491
ssz_blocks,block_5930859.ssz,887989,480165,856307.000000,241310.000000,1.849341,1.036998
ssz_blocks,block_5930859.ssz,887989,480165,593136.000000,242463.000000,1.849341,1.497109
ssz_blocks,block_5930859.ssz,887989,480165,828535.000000,362937.000000,1.849341,1.071758
