folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6217399.ssz,933941,745382,827052.000000,468293.000000,1.252970,1.129241
ssz_blocks,block_6217399.ssz,933941,745382,1112684.000000,265225.000000,1.252970,0.839359
ssz_blocks,block_6217399.ssz,933941,745382,592544.000000,284361.000000,1.252970,1.576155
ssz_blocks,block_6217399.ssz,933941,745382,577306.000000,227905.000000,1.252970,1.617757
ssz_blocks,block_6217399.ssz,933941,745382,711217.000000,306141.000000,1.252970,1.313159
ssz_blocks,block_6217399.ssz,933941,745382,626017.000000,337910.000000,1.252970,1.491878
ssz_blocks,block_6217399.ssz,933941,745382,517716.000000,244225.000000,1.252970,1.803964
ssz_blocks,block_6217399.ssz,933941,745382,773523.000000,227023.000000,1.252970,1.207386
ssz_blocks,block_6217399.ssz,933941,745382,678716.000000,204942.000000,1.252970,1.376041
ssz_blocks,block_6217399.ssz,933941,745382,912942.000000,291814.000000,1.252970,1.023001
