folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6510204.ssz,973023,934415,201646.000000,170728.000000,1.041318,4.825402
ssz_blocks,block_6510204.ssz,973023,934415,533284.000000,85600.000000,1.041318,1.824587
ssz_blocks,block_6510204.ssz,973023,934415,311100.000000,153947.000000,1.041318,3.127686
ssz_blocks,block_6510204.ssz,973023,934415,141755.000000,147595.000000,1.041318,6.864118
ssz_blocks,block_6510204.ssz,973023,934415,162333.000000,141243.000000,1.041318,5.993994
ssz_blocks,block_6510204.ssz,973023,934415,184855.000000,97622.000000,1.041318,5.263709
ssz_blocks,block_6510204.ssz,973023,934415,394656.000000,133158.000000,1.041318,2.465497
ssz_blocks,block_6510204.ssz,973023,934415,171380.000000,129561.000000,1.041318,5.677576
ssz_blocks,block_6510204.ssz,973023,934415,128109.000000,92482.000000,1.041318,7.595274
ssz_blocks,block_6510204.ssz,973023,934415,122789.000000,104504.000000,1.041318,7.924350
