folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6487609.json,4292101,1577775,8220733.000000,3329728.000000,2.720350,0.522107
json_blocks,block_6487609.json,4292101,1577775,6910100.000000,2615244.000000,2.720350,0.621134
json_blocks,block_6487609.json,4292101,1577775,6560248.000000,2505860.000000,2.720350,0.654259
json_blocks,block_6487609.json,4292101,1577775,6598128.000000,2506101.000000,2.720350,0.650503
json_blocks,block_6487609.json,4292101,1577775,7239524.000000,2843490.000000,2.720350,0.592871
json_blocks,block_6487609.json,4292101,1577775,8046026.000000,2516150.000000,2.720350,0.533444
json_blocks,block_6487609.json,4292101,1577775,7450087.000000,2776024.000000,2.720350,0.576114
json_blocks,block_6487609.json,4292101,1577775,8509552.000000,2497385.000000,2.720350,0.504386
json_blocks,block_6487609.json,4292101,1577775,6748971.000000,2486455.000000,2.720350,0.635964
json_blocks,block_6487609.json,4292101,1577775,7037398.000000,2494740.000000,2.720350,0.609899
