folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6408918.ssz,1136433,566457,1734304.000000,700536.000000,2.006212,0.655267
ssz_blocks,block_6408918.ssz,1136433,566457,1736407.000000,949250.000000,2.006212,0.654474
ssz_blocks,block_6408918.ssz,1136433,566457,1124948.000000,592395.000000,2.006212,1.010209
ssz_blocks,block_6408918.ssz,1136433,566457,1066709.000000,662846.000000,2.006212,1.065364
ssz_blocks,block_6408918.ssz,1136433,566457,1551592.000000,809179.000000,2.006212,0.732430
ssz_blocks,block_6408918.ssz,1136433,566457,1525454.000000,641837.000000,2.006212,0.744980
ssz_blocks,block_6408918.ssz,1136433,566457,1473437.000000,632609.000000,2.006212,0.771280
ssz_blocks,block_6408918.ssz,1136433,566457,1455483.000000,709593.000000,2.006212,0.780794
ssz_blocks,block_6408918.ssz,1136433,566457,1868734.000000,594900.000000,2.006212,0.608130
ssz_blocks,block_6408918.ssz,1136433,566457,1436809.000000,956333.000000,2.006212,0.790942
