folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6343943.json,3332788,1370268,5913923.000000,3031902.000000,2.432216,0.563549
json_blocks,block_6343943.json,3332788,1370268,6663290.000000,2114882.000000,2.432216,0.500172
json_blocks,block_6343943.json,3332788,1370268,6396533.000000,2117717.000000,2.432216,0.521030
json_blocks,block_6343943.json,3332788,1370268,6927043.000000,2104963.000000,2.432216,0.481127
json_blocks,block_6343943.json,3332788,1370268,5344291.000000,2064177.000000,2.432216,0.623616
json_blocks,block_6343943.json,3332788,1370268,5680248.000000,2424138.000000,2.432216,0.586733
json_blocks,block_6343943.json,3332788,1370268,5633681.000000,2440660.000000,2.432216,0.591583
json_blocks,block_6343943.json,3332788,1370268,5610247.000000,2081229.000000,2.432216,0.594054
json_blocks,block_6343943.json,3332788,1370268,5628612.000000,2454285.000000,2.432216,0.592115
json_blocks,block_6343943.json,3332788,1370268,6701261.000000,2394194.000000,2.432216,0.497337
