folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6487610.json,2003685,873667,3723891.000000,2254011.000000,2.293420,0.538062
json_blocks,block_6487610.json,2003685,873667,5425333.000000,2354599.000000,2.293420,0.369320
json_blocks,block_6487610.json,2003685,873667,4516539.000000,1579203.000000,2.293420,0.443633
json_blocks,block_6487610.json,2003685,873667,3102112.000000,1746005.000000,2.293420,0.645910
json_blocks,block_6487610.json,2003685,873667,3148047.000000,1108255.000000,2.293420,0.636485
json_blocks,block_6487610.json,2003685,873667,2926585.000000,1278143.000000,2.293420,0.684650
json_blocks,block_6487610.json,2003685,873667,3070855.000000,1107023.000000,2.293420,0.652484
json_blocks,block_6487610.json,2003685,873667,3624495.000000,2257878.000000,2.293420,0.552818
json_blocks,block_6487610.json,2003685,873667,2978773.000000,1467426.000000,2.293420,0.672654
json_blocks,block_6487610.json,2003685,873667,3855306.000000,1687045.000000,2.293420,0.519721
