folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6144319.json,1870470,1690953,1521036.000000,580121.000000,1.106163,1.229734
json_blocks,block_6144319.json,1870470,1690953,1100200.000000,438217.000000,1.106163,1.700118
json_blocks,block_6144319.json,1870470,1690953,1530212.000000,809389.000000,1.106163,1.222360
json_blocks,block_6144319.json,1870470,1690953,1041250.000000,379988.000000,1.106163,1.796370
json_blocks,block_6144319.json,1870470,1690953,805632.000000,293807.000000,1.106163,2.321742
json_blocks,block_6144319.json,1870470,1690953,742124.000000,290651.000000,1.106163,2.520428
json_blocks,block_6144319.json,1870470,1690953,1127271.000000,524237.000000,1.106163,1.659290
json_blocks,block_6144319.json,1870470,1690953,951714.000000,391841.000000,1.106163,1.965370
json_blocks,block_6144319.json,1870470,1690953,912040.000000,394636.000000,1.106163,2.050864
json_blocks,block_6144319.json,1870470,1690953,574440.000000,271927.000000,1.106163,3.256163
