folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6217399.json,1883647,1451719,2604113.000000,1000835.000000,1.297529,0.723335
json_blocks,block_6217399.json,1883647,1451719,1842484.000000,693874.000000,1.297529,1.022341
json_blocks,block_6217399.json,1883647,1451719,1806728.000000,616619.000000,1.297529,1.042574
json_blocks,block_6217399.json,1883647,1451719,1981634.000000,841919.000000,1.297529,0.950552
json_blocks,block_6217399.json,1883647,1451719,2377691.000000,1307047.000000,1.297529,0.792217
json_blocks,block_6217399.json,1883647,1451719,1531605.000000,583297.000000,1.297529,1.229852
json_blocks,block_6217399.json,1883647,1451719,2334282.000000,767110.000000,1.297529,0.806949
json_blocks,block_6217399.json,1883647,1451719,1464780.000000,696077.000000,1.297529,1.285959
json_blocks,block_6217399.json,1883647,1451719,2511330.000000,1018959.000000,1.297529,0.750060
json_blocks,block_6217399.json,1883647,1451719,1928776.000000,689134.000000,1.297529,0.976602
