folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
json_blocks,block_6450786.json,3410519,1422043,6401572.000000,3029298.000000,2.398323,0.532763
json_blocks,block_6450786.json,3410519,1422043,6813550.000000,2515750.000000,2.398323,0.500549
json_blocks,block_6450786.json,3410519,1422043,5883527.000000,2737613.000000,2.398323,0.579673
json_blocks,block_6450786.json,3410519,1422043,6292891.000000,2915294.000000,2.398323,0.541964
json_blocks,block_6450786.json,3410519,1422043,5346385.000000,2080368.000000,2.398323,0.637911
json_blocks,block_6450786.json,3410519,1422043,5725994.000000,3305972.000000,2.398323,0.595620
json_blocks,block_6450786.json,3410519,1422043,7250526.000000,2749194.000000,2.398323,0.470382
json_blocks,block_6450786.json,3410519,1422043,4442881.000000,1728894.000000,2.398323,0.767637
json_blocks,block_6450786.json,3410519,1422043,6448249.000000,2027018.000000,2.398323,0.528906
json_blocks,block_6450786.json,3410519,1422043,5734760.000000,2188228.000000,2.398323,0.594710
