folder,file,raw-size,compress-size,encoding-time,decoding-time,compress-ratio,compress-speed
ssz_blocks,block_6062980.ssz,988921,944455,121116.000000,65362.000000,1.047081,8.165073
ssz_blocks,block_6062980.ssz,988921,944455,406458.000000,156262.000000,1.047081,2.433021
ssz_blocks,block_6062980.ssz,988921,944455,324114.000000,124623.000000,1.047081,3.051152
ssz_blocks,block_6062980.ssz,988921,944455,210443.000000,69349.000000,1.047081,4.699234
ssz_blocks,block_6062980.ssz,988921,944455,490985.000000,74178.000000,1.047081,2.014157
ssz_blocks,block_6062980.ssz,988921,944455,164517.000000,363949.000000,1.047081,6.011057
ssz_blocks,block_6062980.ssz,988921,944455,404695.000000,76963.000000,1.047081,2.443621
ssz_blocks,block_6062980.ssz,988921,944455,157654.000000,130644.000000,1.047081,6.272730
ssz_blocks,block_6062980.ssz,988921,944455,292625.000000,131856.000000,1.047081,3.379482
ssz_blocks,block_6062980.ssz,988921,944455,228707.000000,188000.000000,1.047081,4.323965
